RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
INDIQUE Chole,140.00,lb,35.00,lb,4.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Chickpeas Canned,16.00,Can-#10,100.0,,67.8399,16.9600,148.5502,37.1377,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Cream, Heavy",10.00,Quart,100.0,,42.1917,0.1406,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Fenugreek Leaves",0.05,lb,100.0,,0.4080,0.0014,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.10,lb,100.0,,0.2198,0.0007,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Powder",0.23,lb,100.0,,0.7585,0.0025,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Curry Powder",0.23,lb,100.0,,0.5497,0.0018,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garam Masala",0.27,lb,100.0,,1.0255,0.0034,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Ginger Powder",0.49,lb,100.0,,1.8610,0.0062,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Coriander Powder",0.50,lb,100.0,,1.0990,0.0037,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cumin Powder",0.77,lb,100.0,,3.0785,0.0103,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garlic Powder",1.00,lb,100.0,,2.9980,0.0100,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,1.79,lb,100.0,,2.6040,0.0087,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,INDIQUE Fried Onion,6.72,lb,100.0,,19.4950,0.0650,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Butter, Unsalted",12.00,lb,100.0,,34.2000,0.1140,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Lentil, Urad Dal",40.00,lb,100.0,,59.9901,0.2000,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Cream, Heavy",10.00,Quart,100.0,,42.1917,0.1406,213.3430,0.7111,,,,,,,,
INDIQUE Dal Makhani,300.00,lb,1.00,lb,300.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Asafoetida",25.00,Gram,100.0,,0.6725,0.0022,213.3430,0.7111,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Onion Red Chopped,6.00,lb,100.0,,9.7015,4.3118,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Machacado",2.00,Can-#10,100.0,,12.5200,5.5644,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Curry Powder",0.04,lb,100.0,,0.0956,0.0425,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Whole Round",0.04,lb,100.0,,0.2074,0.0922,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cumin Seeds",0.12,lb,100.0,,0.5268,0.2341,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Mustard Seed",0.16,lb,100.0,,0.3837,0.1705,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,Ginger,0.16,lb,100.0,,0.2803,0.1246,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Coriander Powder",0.24,lb,100.0,,0.5275,0.2345,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.39,lb,100.0,,0.8572,0.3810,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,0.53,lb,100.0,,0.7710,0.3427,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Garlic Chopped,0.53,lb,100.0,,2.7249,1.2111,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Peppers, Jalapeno",0.71,lb,100.0,,1.4664,0.6517,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",1.00,lb,100.0,,1.4862,0.6605,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Lentil, Green Moong Whole",10.00,lb,100.0,,13.2375,5.8833,55.5260,24.6782,,,,,,,,
INDIQUE Dal Tadka,75.73,lb,33.66,lb,2.25,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Whole Peeled",2.00,Can-#10,100.0,,10.7400,4.7733,55.5260,24.6782,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Lentil, Chana Dal Roasted",0.10,lb,100.0,,0.2398,0.2398,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Asafoetida",0.02,lb,100.0,,0.2441,0.2441,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Herb, Curry Leaves",0.04,lb,100.0,,1.7340,1.7340,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Whole",0.05,lb,100.0,,0.2195,0.2195,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Mustard Seed",0.08,lb,100.0,,0.1918,0.1918,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Lentil, Urad Dal",0.09,lb,100.0,,0.1350,0.1350,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Ginger,0.20,lb,100.0,,0.3503,0.3503,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,0.32,lb,100.0,,0.4655,0.4655,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Peppers, Jalapeno",0.33,lb,100.0,,0.6816,0.6816,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Plum",1.57,lb,100.0,,2.0096,2.0096,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",2.00,lb,100.0,,2.9723,2.9723,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Onion Yellow Peeled,6.28,lb,100.0,,5.0240,5.0240,28.1275,28.1275,,,,,,,,
INDIQUE Dosa Potato Masala,26.81,lb,26.81,lb,1.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Potatoes,18.00,lb,100.0,,13.8600,13.8600,28.1275,28.1275,,,,,,,,
INDIQUE Fried Onion,24.35,lb,24.35,lb,1.00,0.85,lb,=,16.00,OZ-fl,=,,Inactive,No,,,"Oil, Sunflower",26.00,lb,100.0,,38.6404,38.6404,70.6404,70.6404,,,,,,,,
INDIQUE Fried Onion,24.35,lb,24.35,lb,1.00,0.85,lb,=,16.00,OZ-fl,=,,Inactive,No,,,"Onion, Yellow Whole",50.00,lb,100.0,,32.0000,32.0000,70.6404,70.6404,,,,,,,,
INDIQUE Ginger Garlic Paste,10.00,lb,10.00,lb,1.00,4.30,OZ-wt,=,0.50,Cup,=,,Inactive,No,,,"Garlic, Loose",3.00,lb,100.0,,14.1900,14.1900,19.4450,19.4450,,,,,,,,
INDIQUE Ginger Garlic Paste,10.00,lb,10.00,lb,1.00,4.30,OZ-wt,=,0.50,Cup,=,,Inactive,No,,,Ginger,3.00,lb,100.0,,5.2550,5.2550,19.4450,19.4450,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cumin Powder",0.06,lb,100.0,,0.2399,0.0112,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,Cauliflower,19.28,lb,100.0,,28.9373,1.3566,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Paste",0.27,lb,100.0,,0.4023,0.0189,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,0.27,lb,100.0,,0.3928,0.0184,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Juice, Lemon",0.05,lb,100.0,,0.1236,0.0058,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.08,lb,100.0,,0.1758,0.0082,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Curry Powder",0.02,lb,100.0,,0.0478,0.0022,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Powder",0.06,lb,100.0,,0.1979,0.0093,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Ginger Chopped,0.34,lb,100.0,,0.8189,0.0384,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,INDIQUE Ginger Garlic Paste,0.32,lb,100.0,,0.6222,0.0292,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Plum",2.35,lb,100.0,,3.0080,0.1410,81.0378,3.7991,,,,,,,,
INDIQUE Gobhi,21.33,lb,1.00,lb,21.33,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",31.00,lb,100.0,,46.0713,2.1599,81.0378,3.7991,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,15.00,OZ-fl,100.0,,1.5547,0.7774,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Jaggery Powder",4.00,lb,100.0,,9.9980,4.9990,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Sugar,32.00,OZ-wt,100.0,,1.6288,0.8144,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Tamarind Slab,10.00,Packet-500g,100.0,,27.5000,13.7500,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Ginger Chopped,5.00,lb,100.0,,12.0427,6.0214,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Herb, Curry Leaves",6.00,OZ-fl,100.0,,0.8128,0.4064,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Mustard Seed",4.00,OZ-fl,100.0,,0.4496,0.2248,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Whole Round",100.00,Gram,100.0,,1.1429,0.5715,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",1.00,OZ-fl,100.0,,0.1030,0.0515,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Powder",2.00,OZ-fl,100.0,,0.2783,0.1391,64.4278,32.2140,,,,,,,,
INDIQUE Injipuli,30.82,lb,15.41,lb,2.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",6.00,lb,100.0,,8.9170,4.4585,64.4278,32.2140,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,YIELD Onion Yellow Peeled,10.00,lb,100.0,,8.0000,1.6000,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Onion, Yellow Whole",16.00,lb,100.0,,10.2400,2.0480,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Clove",0.05,lb,100.0,,0.3743,0.0749,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Bay Leaf",0.02,lb,100.0,,0.1018,0.0204,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cinnamon Stick",0.11,lb,100.0,,0.7909,0.1582,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cardamom Black",0.05,lb,100.0,,3.9754,0.7951,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cardamom Green",0.07,lb,100.0,,1.7143,0.3429,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",8.00,lb,100.0,,11.8894,2.3779,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,0.88,lb,100.0,,1.2802,0.2560,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.08,lb,100.0,,0.1758,0.0352,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Curry Powder",0.16,lb,100.0,,0.3824,0.0765,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Powder",0.17,lb,100.0,,0.5607,0.1121,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garlic Powder",1.00,lb,100.0,,2.9980,0.5996,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garam Masala",0.21,lb,100.0,,0.7976,0.1595,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Coriander Powder",0.46,Quart,100.0,,1.0111,0.2022,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Ginger,0.38,lb,100.0,,0.6656,0.1331,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",8.00,lb,100.0,,11.8894,2.3779,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Paste",2.00,Can-#10,100.0,,20.6800,4.1360,726.3599,145.2721,,,,,,,,
INDIQUE Lamb Roganjosh,150.00,lb,30.00,lb,5.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Lamb, Leg",133.78,lb,100.0,,648.8330,129.7666,726.3599,145.2721,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Powder",1.15,lb,100.0,,3.7927,1.2642,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Vinegar Distilled White,2.00,Gal,100.0,,6.3800,2.1267,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Salt,5.92,lb,100.0,,8.6120,2.8707,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Herb, Curry Leaves",0.05,lb,100.0,,2.1675,0.7225,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Asafoetida",0.39,lb,100.0,,4.7592,1.5864,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Fennel Seeds",0.03,lb,100.0,,0.0769,0.0256,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Mustard Seed",0.22,lb,100.0,,0.5276,0.1759,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Lemons,68.94,lb,100.0,,119.2732,39.7577,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.10,lb,100.0,,0.2198,0.0733,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Ginger Powder",0.18,lb,100.0,,0.6836,0.2279,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garlic Powder",0.25,lb,100.0,,0.7495,0.2498,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Red Chili Whole",0.20,lb,100.0,,0.8780,0.2927,162.9817,54.3273,,,,,,,,
INDIQUE Lemon Pickle,96.84,lb,32.28,lb,3.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",10.00,lb,100.0,,14.8617,4.9539,162.9817,54.3273,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,INDIQUE Fried Onion,7.00,lb,100.0,,20.3073,2.5384,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Cream, Heavy",10.00,Quart,100.0,,42.1917,5.2740,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Paste",12.00,Can-#10,100.0,,124.0800,15.5100,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Turmeric Powder",0.13,lb,100.0,,0.2857,0.0357,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Curry Powder",0.26,lb,100.0,,0.6214,0.0777,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Ginger Powder",0.39,lb,100.0,,1.4812,0.1852,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Coriander Powder",0.60,lb,100.0,,1.3188,0.1649,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Cumin Powder",1.00,lb,100.0,,3.9980,0.4998,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,Yogurt,1.00,lb,100.0,,1.2512,0.1564,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Spice, Garlic Powder",1.00,lb,100.0,,2.9980,0.3748,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Peppers, Jalapeno",5.00,lb,100.0,,10.3269,1.2909,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Oil, Sunflower",16.00,lb,100.0,,23.7787,2.9723,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Cream, Heavy",10.00,Quart,100.0,,42.1917,5.2740,403.7106,50.4641,,,,,,,,
INDIQUE Makhani Gravy,264.00,lb,33.00,lb,8.00,1.00,lb,=,,Inactive,=,,Inactive,No,,,"Tomato, Whole Peeled",24.00,Can-#10,100.0,,128.8800,16.1100,403.7106,50.4641,,,,,,,,
INDIQUE Malabar Sauce,12.00,Gal,12.00,Gal,1.00,,Inactive,=,1.00,Gal,=,,Inactive,No,,,"Tomato, Whole Peeled",3.00,Can-#10,100.0,,16.1100,16.1100,76.1948,76.1948,,,,,,,,
INDIQUE Malabar Sauce,12.00,Gal,12.00,Gal,1.00,,Inactive,=,1.00,Gal,=,,Inactive,No,,,"Milk, Coconut",405.00,OZ-fl,100.0,,38.6609,38.6609,76.1948,76.1948,,,,,,,,
INDIQUE Malabar Sauce,12.00,Gal,12.00,Gal,1.00,,Inactive,=,1.00,Gal,=,,Inactive,No,,,YIELD Peppers Jalapeno Chopped,32.00,OZ-fl,100.0,,2.7745,2.7745,76.1948,76.1948,,,,,,,,
INDIQUE Malabar Sauce,12.00,Gal,12.00,Gal,1.00,,Inactive,=,1.00,Gal,=,,Inactive,No,,,YIELD Ginger Chopped,32.00,OZ-fl,100.0,,2.6494,2.6494,76.1948,76.1948,,,,,,,,
