RecipeName,Textbox9,Textbox10,Textbox11,Textbox12,Textbox15,Textbox19,Textbox20,Textbox29,Textbox23,Textbox24,Textbox30,Textbox27,Textbox28,Textbox49,Textbox51,Textbox53,IngName,IngQty,IngUofM,IngYieldPercent,IngInstructions,Cost,CostPerPortion,Cost1,CostPerPortion1,RecipeSteps,Textbox33,Textbox40,Textbox46,Textbox35,Textbox42,Textbox38,Textbox44
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Chili Sauce,0.88,OZ-fl,100.0,,0.1539,0.1539,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,0.60,OZ-wt,100.0,,0.1581,0.1581,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spicy Chili Chicken Cooked,1.00,OZ-wt,100.0,,0.2148,0.2148,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tandoori Paneer Cooked,1.00,Each,100.0,,0.2513,0.2513,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked,2.50,OZ-wt,100.0,,0.5553,0.5553,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Offsite Pop-Up,1.00,Each,100.0,,0.3165,0.3165,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH House Vinaigrette,0.35,OZ-fl,100.0,,0.0325,0.0325,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.80,OZ-fl,100.0,,0.0224,0.0224,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.40,OZ-fl,100.0,,0.0206,0.0206,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Romaine Chopped,1.00,OZ-wt,100.0,,0.3063,0.3063,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,2.63,OZ-fl,100.0,,0.4947,0.4947,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,0.90,OZ-fl,100.0,,0.1014,0.1014,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-fl,100.0,,0.0245,0.0245,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,0.80,OZ-fl,100.0,,0.0446,0.0446,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,0.35,OZ-fl,100.0,,0.0509,0.0509,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Finnegan BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.35,OZ-fl,100.0,,0.0251,0.0251,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.35,OZ-fl,100.0,,0.0766,0.0766,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,2.40,OZ-fl,100.0,,0.1610,0.1610,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Chili Sauce,0.88,OZ-fl,100.0,,0.1539,0.1539,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,0.60,OZ-wt,100.0,,0.1581,0.1581,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spicy Chili Chicken Cooked,1.00,OZ-wt,100.0,,0.2148,0.2148,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tandoori Paneer Cooked,1.00,Each,100.0,,0.2513,0.2513,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked,2.50,OZ-wt,100.0,,0.5553,0.5553,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Offsite Pop-Up,1.00,Each,100.0,,0.3165,0.3165,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH House Vinaigrette,0.35,OZ-fl,100.0,,0.0325,0.0325,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.80,OZ-fl,100.0,,0.0224,0.0224,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.40,OZ-fl,100.0,,0.0206,0.0206,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Romaine Chopped,1.00,OZ-wt,100.0,,0.3063,0.3063,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,2.63,OZ-fl,100.0,,0.4947,0.4947,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,0.90,OZ-fl,100.0,,0.1014,0.1014,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-fl,100.0,,0.0245,0.0245,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,0.80,OZ-fl,100.0,,0.0446,0.0446,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,0.35,OZ-fl,100.0,,0.0509,0.0509,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Qualtrics BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.35,OZ-fl,100.0,,0.0251,0.0251,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,1.00,OZ-fl,100.0,,0.2188,0.2188,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tandoori Paneer Cooked,5.00,Each,100.0,,1.2565,1.2565,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,1.00,OZ-fl,100.0,,0.1455,0.1455,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,1.00,OZ-wt,100.0,,0.0234,0.0234,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,2.00,OZ-wt,100.0,,0.2121,0.2121,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lemon Turmeric Rice,8.00,OZ-wt,100.0,,0.2437,0.2437,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda Tandoori Paneer Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Offsite Pop-Up,1.00,Each,100.0,,0.3165,0.3165,3.1689,3.1689,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.35,OZ-fl,100.0,,0.0766,0.0766,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,2.40,OZ-fl,100.0,,0.1610,0.1610,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Chili Sauce,0.88,OZ-fl,100.0,,0.1539,0.1539,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Harvest Vegetables Cooked,0.60,OZ-wt,100.0,,0.1581,0.1581,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spicy Chili Chicken Cooked,1.00,OZ-wt,100.0,,0.2148,0.2148,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tandoori Paneer Cooked,1.00,Each,100.0,,0.2513,0.2513,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked,2.50,OZ-wt,100.0,,0.5553,0.5553,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Offsite Pop-Up,1.00,Each,100.0,,0.3165,0.3165,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH House Vinaigrette,0.35,OZ-fl,100.0,,0.0325,0.0325,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.80,OZ-fl,100.0,,0.0224,0.0224,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.40,OZ-fl,100.0,,0.0206,0.0206,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Romaine Chopped,1.00,OZ-wt,100.0,,0.3063,0.3063,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,2.63,OZ-fl,100.0,,0.4947,0.4947,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,0.90,OZ-fl,100.0,,0.1014,0.1014,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-fl,100.0,,0.0245,0.0245,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,0.80,OZ-fl,100.0,,0.0446,0.0446,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,0.35,OZ-fl,100.0,,0.0509,0.0509,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Fooda T-Mobile BYO Bowl,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,0.35,OZ-fl,100.0,,0.0251,0.0251,3.1946,3.1946,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Coconut Ginger Sauce,4.00,OZ-fl,100.0,,0.7998,0.7998,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.80,OZ-wt,100.0,,0.1429,0.1429,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Roasted Lentils,0.05,OZ-wt,100.0,,0.0081,0.0081,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Radish,0.50,OZ-wt,100.0,,0.0184,0.0184,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Masala Beets,0.50,OZ-wt,100.0,,0.0964,0.0964,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Cucumber Chopped,0.50,OZ-wt,100.0,,0.0204,0.0204,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Eggplant Cooked,1.50,OZ-wt,100.0,,0.2347,0.2347,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sweet Potato Tikki,3.20,OZ-wt,100.0,,0.3542,0.3542,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Aloo Need Is Love,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lemon Turmeric Rice,7.30,OZ-wt,100.0,,0.2224,0.2224,2.5038,2.5038,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Peanut Sesame Sauce,4.00,OZ-fl,100.0,,0.5310,0.5310,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Seed, Sunflower",0.05,OZ-wt,100.0,,0.0094,0.0094,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Masala Beets,0.50,OZ-wt,100.0,,0.0964,0.0964,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,YIELD Cucumber Chopped,0.50,OZ-wt,100.0,,0.0204,0.0204,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MOBYS Coriander Chili Chutney,1.00,OZ-wt,100.0,,0.2262,0.2262,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,2.40,OZ-wt,100.0,,0.2545,0.2545,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Lemon Turmeric Rice,7.30,OZ-wt,100.0,,0.2224,0.2224,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Caul Me Maybe,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Tofu Cauliflower Cooked,4.00,OZ-fl,100.0,,0.8590,0.8590,2.8258,2.8258,,0.00,,,0.00,,0.00,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tamarind Ginger Chutney,0.80,OZ-wt,100.0,,0.1429,0.1429,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Coconut Ginger Sauce,4.00,OZ-fl,100.0,,0.7998,0.7998,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,Avocado,0.50,Each,100.0,,0.2782,0.2782,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-wt,100.0,,0.0332,0.0332,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Carrot Slaw,0.50,OZ-wt,100.0,,0.0438,0.0438,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Indian Street Corn,0.50,OZ-wt,100.0,,0.0117,0.0117,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Eggplant Cooked,1.50,OZ-wt,100.0,,0.2347,0.2347,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,2.40,OZ-wt,100.0,,0.2545,0.2545,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Spiced Chickpeas,3.10,OZ-wt,100.0,,0.1486,0.1486,2.7380,2.7380,,,,,,,,
MI Foodee Eat Your Veggies,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,2.7380,2.7380,,,,,,,,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,EVERMADE Tomato Garlic Sauce,4.00,OZ-fl,100.0,,0.7524,0.7524,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,MI To Go Bowl Disposables - Online,1.00,Each,100.0,,0.6065,0.6065,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Pickled Onions,0.50,OZ-wt,100.0,,0.0332,0.0332,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Kachumber Salad,0.50,OZ-wt,100.0,,0.0413,0.0413,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Sautéed Spinach,2.40,OZ-wt,100.0,,0.2545,0.2545,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Chicken Tikka Cooked,4.00,OZ-wt,100.0,,0.8884,0.8884,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Basmati Rice,7.30,OZ-wt,100.0,,0.1841,0.1841,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Mint Cilantro Chutney,1.00,OZ-fl,100.0,,0.1455,0.1455,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Foodee Tikka Chance On Me,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,BATCH Toasted Cumin Yogurt,1.00,OZ-fl,100.0,,0.0717,0.0717,2.9776,2.9776,,0.00,,,0.00,,0.00,
MI Fresh Young Coconut,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,"Coconut, Water",1.00,Each,100.0,,3.3278,3.3278,3.3278,3.3278,,0.00,,,0.00,,0.00,
MI Garlic Naan,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,NEST Roasted Garlic Butter,1.00,Tablespoon,100.0,,0.0832,0.0832,0.9165,0.9165,,0.00,,,0.00,,0.00,
MI Garlic Naan,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,Naan - Stonefire,1.00,CT,100.0,,0.8333,0.8333,0.9165,0.9165,,0.00,,,0.00,,0.00,
MI Garlic Naan Basket Large,1.00,Each,1.00,Each,1.00,,Inactive,=,,Inactive,=,1.00,Each,No,,,NEST Roasted Garlic Butter,10.00,Tablespoon,100.0,,0.8319,0.8319,10.2148,10.2148,,0.00,,,0.00,,0.00,
